city_name,city_latitude,city_longitude
Gilkey, 35.442620, -81.977880
Gill, 36.265980, -78.408050
Gillburg, 36.276540, -78.368330
Gilreath, 36.049850, -81.078410
Glade Valley, 36.471800, -81.051470
Glady, 35.508720, -82.727070
Glass, 35.477360, -80.626460
Glen Acres, 34.757110, -79.469490
Glen Alpine, 35.729020, -81.779270
Glen Anna, 35.841530, -80.091990
Glen Ayre, 36.063170, -82.116510
Glen Cannon, 35.227610, -82.690960
Glen Cove, 36.168210, -76.071870
Glen Eden, 35.820150, -78.695560
Glen Forest, 35.848760, -78.701670
Glen Forest, 36.022090, -78.809730
Glen Heights, 35.943480, -79.062230
Glen High Estates, 36.082080, -80.144210
Glen Lennox, 35.914870, -79.026680
Glen Meade, 34.201560, -77.914150
Glen Raven, 36.113190, -79.476410
Glenbrook, 35.051270, -79.001140
Glenburnie, 35.903210, -77.544690
Glencoe, 36.139020, -79.427800
Glendale Acres, 35.039050, -78.928640
Glendale Springs, 36.345130, -81.380380
Glendon, 35.482370, -79.416970
Glenfield, 35.382110, -77.635250
Glenfield Crossroads, 35.393220, -77.616080
Glenhaven, 35.044330, -78.994200
Glenlaurel, 35.835950, -82.112890
Glenn Brook, 35.317890, -82.478730
Glenn Echo, 35.757080, -80.857300
Glennfarm Estates, 36.472080, -79.716420
Glennwood Acres, 36.098190, -80.100040
Glenola, 35.872910, -79.914760
Glenview, 36.167650, -77.811650
Glenville, 35.173430, -83.129310
Glenwood, 34.932100, -79.758390
Glenwood, 35.820970, -80.273660
Glenwood, 36.055140, -79.809750
Glenwood, 35.614570, -81.982050
Glenwood Acres, 36.078750, -79.525020
Glenwood Crossings, 35.883900, -78.741160
Glenwood Crossroads, 35.267660, -78.395280
Glenwood Hills, 35.715990, -77.880260
Glenwood Village, 35.817930, -78.664450
Glenwood Village, 35.512100, -79.217800
Gliden, 36.320430, -76.614110
Globe, 36.046240, -81.708160
Gloucester, 34.726270, -76.541040
Glovers Crossroads, 36.239320, -76.833560
Glynn Fields, 34.787110, -79.441430
Glynnwood Mobile Home Park, 34.278800, -77.880200
Gneiss, 35.133430, -83.281260
Goat Island, 36.344600, -76.221320
Goat Island, 34.704610, -76.699100
Goat Island, 36.253770, -75.810750
Goat Island, 35.730180, -75.510160
Goat Neck, 35.969600, -76.077700
Godwin, 35.217660, -78.681410
Gold, 35.793180, -81.762040
Gold Hill, 34.921280, -79.173090
Gold Hill, 36.318190, -79.930590
Gold Hill, 35.521250, -80.338110
Gold Leaf Estates, 35.507940, -77.348020
Gold Mine Island, 35.615970, -80.884800
Gold Point, 35.870440, -77.241350
Gold Rock, 36.070150, -77.813030
Gold Sand, 36.192650, -78.173600
Gold Valley Crossroads, 35.899600, -78.168050
Golden Forest, 35.760710, -78.548610
Golden Place, 35.594880, -77.341080
Goldsboro, 35.384880, -77.992770
Goldston, 35.593200, -79.328350
Golf Estates, 35.464840, -82.199830
Golfer Acres, 34.969610, -78.958080
Goodluck, 35.440390, -82.439840
Goodmans Island, 35.927940, -76.724940
Goodsonville, 35.480410, -81.206190
Goodwin Hills, 35.002390, -76.311860
Goose Creek, 36.228210, -76.027980
Goose Creek Island, 35.279610, -76.540760
Goose Hollow, 34.343780, -78.405840
Goose Island, 36.225720, -75.775740
Goose Island, 34.755440, -76.434920
Goose Pond, 36.177940, -76.774950
Goose Pond Island, 35.943210, -76.028250
Gooseneck, 34.343220, -78.177500
Gordonton, 36.280970, -79.126960
Gordontown, 35.755690, -80.108660
Gorman, 36.036530, -78.823340
Goshen Grove, 35.275690, -81.055350
Goulds Lump, 35.661850, -75.490720
Governors Island, 35.438150, -83.398490
Graber Heights, 36.071530, -79.430580
Grabtown, 35.957100, -77.033010
Grace, 35.628170, -82.552350
Grace Chapel, 35.821520, -81.380090
Gracie Farm Road Mobile Home Park, 35.157900, -77.100200
Grady Heights, 35.670690, -80.429780
Gradys, 35.165720, -77.885260
Gradys Crossroads, 35.154050, -77.811650
Gragg, 36.073180, -81.770660
Graham, 36.069030, -79.400580
Graham Island (historical), 35.482360, -80.947580
Graingers, 35.319890, -77.509970
Grand Oaks, 36.530420, -79.739200
Grand View Park, 35.886520, -81.577320
Grandfather, 36.099020, -81.847610
Grandin, 36.044020, -81.415930
Grandpap Island, 35.532110, -77.046340
Grandview, 35.167580, -84.045190
Grandview Heights, 36.219020, -81.683720
Grandy, 36.242110, -75.879080
Granite Falls, 35.796520, -81.430650
Granite Quarry, 35.612360, -80.446730
Granite Village, 36.090970, -79.374190
Grantham, 35.297110, -78.163610
Granthams, 35.070160, -77.021060
Grantsboro, 35.140440, -76.842440
Granville Terrace, 35.809850, -81.412030
Grape Creek, 35.115920, -84.086860
Grapewood, 36.119860, -80.438390
Graphite, 35.660670, -82.251780
Grassy Creek, 35.882350, -82.056780
Grassy Creek, 36.573730, -81.388710
Grassy Island, 36.280680, -81.572050
Grassy Islands, 35.047100, -79.879780
Gravelton, 34.939880, -79.927840
Graveyard Island, 35.457080, -80.123390
Grayfield Mobile Home Park, 35.021700, -77.991600
Grays Chapel, 35.818750, -79.698640
Grays Creek, 34.960170, -78.844190
Grayson, 36.536230, -81.683720
Great Island, 35.488500, -76.278250
Great Island, 36.247380, -75.970480
Great Island, 34.775160, -76.403810
Great Island, 34.930720, -76.741600
Great Island, 35.561850, -75.476270
Great Marsh Island, 34.649050, -76.522980
Great Neck, 34.930160, -76.674650
Great Smokies, 35.593610, -82.582340
Green Acres, 35.785970, -80.856180
Green Acres, 35.709040, -78.649730
Green Acres, 36.145690, -79.450860
Green Acres, 35.327060, -82.508730
Green Acres, 36.520420, -79.682530
Green Creek, 35.220390, -82.050670
Green Farm, 35.605720, -77.468020
Green Hill, 36.123460, -81.657880
Green Hill, 35.407070, -82.041770
Green Hills Trailer Park, 35.989040, -77.765810
Green Island, 35.177670, -75.804890
Green Islands, 35.886280, -75.617670
Green Knolls, 36.473190, -79.798650
Green Level, 35.782090, -78.903900
Green Level, 36.120970, -79.344190
Green Meadows, 35.253200, -80.761740
Green Meadows, 35.357110, -77.929150
Green Mountain, 35.993720, -82.259020
Green Needles, 35.787080, -80.302000
Green Pines, 36.182080, -79.130290
Green Pond, 34.784600, -79.632560
Green Springs, 35.608490, -77.348300
Green Springs Mobile Park, 35.675710, -78.659730
Green Tree, 36.018750, -79.835310
Green Valley, 36.095970, -79.835870
Green Valley, 36.408730, -81.703440
Green Valley Estates, 35.097390, -78.929750
Green Valley Estates, 35.516260, -79.204740
Greenbriar, 36.033200, -79.012790
Greenbriar, 35.257090, -80.757570
Greenbriar, 34.146000, -77.888600
Greenbriar, 34.826550, -77.464130
Greenbriar Woods, 35.179310, -80.896180
Greenbrier, 36.070970, -79.457240
Greenbrier, 35.589050, -77.392190
Greenbrier Estates, 35.717650, -78.645560
Greencrest, 34.762940, -77.489410
Greencrest, 35.785690, -80.931460
Greene Cove, 36.005950, -82.112340
Greenevers, 34.822390, -77.926930
Greenfield, 36.060160, -76.455490
Greenfield, 36.032640, -79.764470
Greenfield Mobile Home Park, 34.885200, -76.938000
Greenfield Terrace, 35.648490, -77.355240
Greenfields Heights, 34.898770, -76.932160
Greenhaven, 36.019860, -79.815590
Greenleaf, 35.410440, -77.983040
Greenlee, 35.664840, -82.120670
Greenmead, 35.289610, -77.574140
Greens Creek, 35.328430, -83.262090
Greens Fork, 36.394320, -76.545500
Greensboro, 36.072640, -79.791980
Greentown, 36.500710, -76.087150
Greenville, 35.245420, -80.842570
Greenville, 35.612660, -77.366350
Greenville Heights, 35.616270, -77.384690
Greenville Village Mobile Home Park, 34.203000, -77.842600
Greenwood, 35.079330, -77.087170
Greenwood, 35.913480, -79.030290
Greenwood Acres, 35.764870, -78.750560
Greenwood Acres, 36.355140, -78.986120
Greenwood Farms, 35.834040, -78.611950
Greenwood Homes, 35.079050, -78.919470
Greenwood Park, 35.406250, -80.190890
Greesons Crossroads, 36.034860, -79.638640
Gregory, 36.384040, -76.122990
Gregory Crossroads, 36.048770, -76.752450
Gregory Forks, 34.881830, -77.577190
Gretna Green, 36.389870, -77.853320
Greycrest, 35.125420, -80.985080
Greyleigh, 35.560440, -77.384690
Greymoss, 36.085140, -78.949180
Greys Island, 36.251000, -75.819640
Greystone, 35.886550, -78.669580
Greystone, 34.779890, -77.498300
Greystone, 36.360700, -78.349160
Greystone Estates, 34.338100, -77.906000
Greystone Forest, 36.171250, -80.086710
Greystone Mobile Home Park, 35.551600, -77.371900
Grier Heights, 35.195420, -80.805070
Grierview, 35.265700, -80.739790
Griffins Crossroads, 35.737090, -79.083350
Griffins Crossroads, 35.017100, -80.219780
Grifton, 35.372660, -77.437460
Grimesdale, 35.364010, -82.475400
Grimesland, 35.563500, -77.192180
Grimshawes, 35.075930, -83.110420
Grissettown, 33.946560, -78.502230
Grissom, 36.072090, -78.596390
Grist, 34.322390, -78.860860
Groometown, 35.991250, -79.867530
Grove Hill, 36.335150, -78.009160
Grove Park, 35.260160, -77.563020
Grove Park, 35.239030, -80.734510
Grove Park, 36.077360, -79.458630
Grove Park, 35.312110, -78.590010
Grove Park Mobile Home Estates, 34.139000, -77.896600
Grovemont, 35.609840, -82.387070
Grover, 35.174580, -81.449810
Groves, 35.273470, -81.168410
Grovestone, 35.606510, -82.362620
Grun Island, 35.892950, -75.622120
Guide, 34.078500, -78.733630
Guideway, 34.064620, -78.695850
Guilford, 36.076800, -79.898090
Guilford College, 36.091800, -79.887260
Guilford Hills, 36.099580, -79.827250
Guinea, 36.479320, -76.128820
Gulf, 35.560430, -79.281690
Gull Island, 34.729330, -76.594090
Gull Island, 35.472680, -75.524320
Gulls Flight, 36.204050, -75.765740
Gulrock, 35.414340, -76.089630
Gum Branch, 34.869890, -77.496080
Gum Forks, 36.506260, -77.679980
Gum Neck, 35.730160, -76.143250
Gum Springs, 35.760980, -79.231960
Gum Tree, 35.996250, -80.200050
Gumberry, 36.470430, -77.495810
Gunning Hammock Island, 34.672940, -76.500200
Gunter-Harris Island, 35.668760, -79.075290
Guntertown, 35.930940, -82.716250
Gupton, 36.196820, -78.160550
Gurganus, 34.756000, -77.655250
Guthrie, 36.121530, -80.151160
Guthrie Hammock, 34.745720, -76.432420
Hackney, 35.469890, -77.119120
Haddocks Crossroads, 35.491550, -77.354130
Hadley, 34.916550, -77.714140
Hairtown, 35.278770, -78.986690
Half Hell, 34.040450, -78.155270
Half Moon, 34.826000, -77.459410
Half Moon Heights, 34.817390, -77.452460
Halifax, 36.328490, -77.589420
Halifax Crossing, 35.958210, -77.871930
Hall Swamp, 35.552110, -76.948560
Halls, 34.339890, -78.643630
Halls Crossroads, 35.982650, -78.264990
Halls Crossroads, 35.039610, -78.597510
Halls Ferry Junction, 35.427090, -80.214500
Halls Ford, 35.355370, -83.510160
Halls Mills, 36.292350, -81.210370
Halls Store, 35.113500, -78.538070
Hallsboro, 34.322390, -78.598900
Hallsville, 34.907390, -77.838870
Hamer, 36.456530, -79.274740
Hamilton, 35.944600, -77.209680
Hamilton Crossroads, 35.049600, -80.344510
Hamilton Estates, 35.226500, -82.625400
Hamilton Forest, 36.096250, -79.859480
Hamilton Hills, 36.518190, -79.773930
Hamilton Hills, 36.082080, -79.873650
Hamilton Lakes, 36.083190, -79.853370
Hamlet, 34.884880, -79.694220
Hamlet Lakes, 35.736250, -79.790310
Hammock Island, 36.538490, -75.906870
Hammon Heights, 34.764050, -79.465050
Hammond Crossroads, 34.475160, -79.235320
Hammond Hills, 35.131830, -79.018640
Hampshire Hills, 35.255700, -80.750900
Hampstead, 34.367670, -77.710530
Hampstead, 36.144860, -80.122820
Hampton, 36.218480, -78.835280
Hampton Heights, 35.845690, -81.521210
Hampton Leas, 35.127370, -80.774790
Hampton Park, 35.296810, -80.752010
Hamptonville, 36.098470, -80.760350
Hamrick, 35.809840, -82.199010
Hams Crossroads, 35.528500, -77.221630
Hanby Beach, 34.012120, -77.901930
Hancheys Store, 34.783500, -77.911090
Hancock, 36.099330, -76.628560
Hancock Village, 34.884050, -76.888000
Handley Acres, 35.394050, -77.956930
Handy, 35.588750, -80.100880
Hanes, 36.082360, -80.297000
Hankins, 35.732620, -82.006500
Hanover Circle, 35.478490, -79.215860
Hanrahan, 35.407110, -77.427190
Happy Acres, 35.129560, -82.706240
Happy Home, 36.496250, -79.628360
Happy Valley, 35.988740, -81.558710
Happy Valley, 35.607060, -82.508740
Harbinger, 36.102110, -75.814080
Harbor Island, 34.214060, -77.802200
Harbor Island, 34.987940, -76.221850
Hard Working Lumps, 34.660440, -76.558260
Hardee Acres, 35.578770, -77.294130
Hardee Cross Roads, 35.473490, -78.607790
Hardee Heights, 35.282940, -77.607190
Hardin, 35.226200, -83.844350
Hardins, 35.379300, -81.190360
Hare, 36.480690, -80.980910
Hares Crossroads, 35.670440, -78.251660
Hargetts Crossroads, 35.002940, -77.636640
Hargraves Bench, 36.151000, -75.738520
Hargrove Crossroads, 35.094330, -78.228610
Hargrove Estates, 36.479030, -78.426390
Harkers Island, 34.695160, -76.559370
Harley, 36.192910, -81.414540
Harlowe, 34.845990, -76.759100
Harmony, 35.955690, -80.771730
Harmony Grove, 36.080140, -80.386440
Harmony Village Mobile Home Park, 34.121800, -77.902100
Harnett, 35.345440, -78.792240
Harper, 35.301830, -78.321940
Harpers Crossroads, 35.567920, -79.463080
Harrell Hill, 36.040110, -82.236800
Harrells, 34.727670, -78.201110
Harrells Mill, 36.385710, -76.904680
Harrellsville, 36.302660, -76.792450
Harrelsonville Crossroads, 34.254610, -78.709180
Harrington Grove, 35.926870, -78.745790
Harrington Mobile Home Park, 35.303650, -78.134060
Harrington Pointe, 35.915680, -78.736870
Harris, 35.303760, -79.535310
Harris, 35.242900, -81.874550
Harris - Houston, 35.322860, -80.706080
Harris Crossroads, 35.982370, -78.382220
Harris Crossroads, 36.400420, -78.418890
Harrisburg, 35.323950, -80.657840
Harrisons Crossroads, 36.420420, -79.689750
Harrisville, 35.209030, -79.822550
Hartington and Williams, 35.600990, -77.344130
Hartland, 35.853190, -81.646210
Hartman, 36.422080, -80.171990
Harts Store, 36.516800, -80.293670
Hartsboro, 35.915430, -77.646360
Hartsease, 35.932100, -77.641360
Harveytown, 35.275440, -77.564970
Haslin Corner, 35.560170, -76.577150
Hassell, 35.907940, -77.278580
Hastings Corner, 36.351820, -76.163540
Hasty, 34.690440, -79.478100
Hatch Rock, 34.554330, -77.359960
Hatcher, 35.096000, -78.213330
Hatteras, 35.219340, -75.690160
Hatteras Island, 35.408230, -75.486820
Havelock, 34.879050, -76.901330
Havelock Manor, 34.875720, -76.895220
Havelock Mobile Court, 34.895500, -76.923300
Havelock Park, 34.881830, -76.915780
Havelock Station, 34.882660, -76.922160
Havenhill, 36.079590, -78.953900
Haw Branch, 34.936550, -77.631640
Haw Branch, 35.497370, -79.370860
Haw Creek, 35.584560, -82.526240
Haw River, 36.091530, -79.364190
Hawfields, 36.059300, -79.305020
Hawk, 36.019010, -82.091510
Hawk Branch, 35.964000, -82.371520
Hawkins Landing, 35.452110, -76.852440
Hawkins Run, 35.515990, -79.183910
Hawkside, 34.770160, -77.402180
Hawra, 35.642940, -78.088600
Haws Run, 34.694610, -77.552470
Hawthorne, 35.593450, -82.511510
Hayes, 35.972650, -78.864170
Hayes Barton, 35.804040, -78.650280
Hayesville, 35.046200, -83.817950
Haymount, 35.056830, -78.900300
Hayne, 34.981000, -78.590010
Hays, 36.249850, -81.115640
Hays Arbor, 36.184580, -81.255650
Hays Mill, 35.119610, -78.621130
Haywood, 35.620150, -79.063900
Haywood Farms, 35.091830, -77.120230
Hazel Green, 35.590110, -82.583740
Hazelton, 36.518210, -76.699120
Hazelwood, 35.805150, -78.801670
Hazelwood, 35.468710, -83.004030
Hazelwood Park, 35.852930, -77.689420
Head Lake Island, 35.510170, -76.298250
Headquarters Island, 35.886840, -75.606840
Healing Springs, 35.616250, -80.178110
Hearthstone, 35.847650, -78.576950
Hearthstone Farms, 35.809320, -78.767510
Heath, 35.297390, -77.538020
Heather Glen, 36.089310, -78.962510
Heather Hills, 35.699040, -78.621950
Heatherbrook, 35.814320, -78.576390
Heathergate, 35.195980, -80.673120
Heatheridge, 35.689040, -78.620010
Heatherwood, 35.225700, -80.708680
Heathsville, 36.269320, -77.764700
Heathwood, 35.354310, -80.161450
Heaton, 36.172900, -81.942620
Hebron, 35.129870, -80.878960
Hebron, 36.360700, -78.701670
Hedrick Estates, 34.739880, -76.764380
Hedrick Grove, 35.772640, -80.179490
Hedrick Mountain, 35.730140, -79.812530
Heflin, 35.710160, -78.207500
Heidleberg Settlement, 35.935410, -80.465330
Heil Leah, 34.953210, -80.543120
Heilmans Mill, 35.482920, -80.583680
Helens Crossroads, 35.440440, -77.342180
Helms Park, 35.026260, -80.594230
Helton, 36.548180, -81.468720
Hemby Bridge, 35.103710, -80.627980
Hemlock Ridge, 36.118180, -81.767610
Hemmed Island, 35.943770, -77.578580
Hemsath Mobile Home Park, 36.506000, -75.924200
Henderson, 36.329590, -78.399160
Hendersonville, 35.318730, -82.460950
Hendrick Estates, 35.698200, -80.532010
Henrico, 36.534320, -77.830820
Henrietta, 35.257900, -81.796210
Henrietta, 35.857930, -77.582750
Henry, 35.558470, -81.425640
Henry River, 35.696520, -81.428420
Henrytown, 34.173230, -78.107490
Heritage Heights, 36.078480, -78.941680
Heritage Heights, 35.001550, -78.795860
Heritage Hills, 35.932080, -81.503430
Heritage Village, 35.585990, -77.345240
Heritage Village, 36.247920, -80.428670
Hermit Island, 36.387100, -76.744950
Hermitage, 35.062940, -78.975580
Heron Bay Island, 35.481280, -76.262700
Herring Shoal Island, 35.799620, -75.558220
Herrings Crossroads, 35.174610, -78.395840
Herrings Crossroads, 35.121550, -77.865810
Herrings Crossroads, 35.508490, -77.697200
Hertford, 36.190160, -76.466050
Hertford Village, 35.749040, -78.643060
Hester, 36.170150, -78.672500
Hestertown, 34.597660, -78.995590
Hewitt, 35.308980, -83.647670
Hexlena, 36.193210, -77.028850
Hickmans Crossroads, 34.453220, -78.828630
Hickmans Crossroads, 33.930450, -78.610290
Hickory, 35.733190, -81.341200
Hickory, 36.129040, -77.801090
Hickory Acres, 36.312660, -76.254380
Hickory Acres, 35.231810, -80.696180
Hickory Creek Apartments, 35.289850, -81.533980
Hickory Crossroads, 36.320430, -76.544670
Hickory Crossroads, 35.545990, -78.100270
Hickory Grove, 34.923770, -79.324480
Hickory Grove, 35.228750, -80.720620
Hickory Grove, 35.210120, -82.104000
Hickory Grove, 36.518750, -79.538360
Hickory Grove, 35.025440, -79.009470
Hickory Grove Crossroads, 34.748500, -78.422500
Hickory Hill, 35.366510, -82.473730
Hickory Hill, 35.883470, -80.494500
Hickory Hills, 35.770970, -80.950630
Hickory Hills, 35.287660, -77.654140
Hickory Hills, 35.844040, -78.628060
Hickory Hills Mobile Home Park, 35.317500, -77.917400
Hickory Hills West Trailer Park, 34.755160, -77.459130
Hickory Hollow, 35.843760, -78.621950
Hickory Island, 34.301000, -78.454170
Hickory Meadows, 35.764040, -78.554170
Hickory Oaks, 35.942090, -78.983060
Hickory Ridge, 35.223480, -80.719240
Hickory Rock, 36.124320, -78.209990
Hickory Village - Mobile Home Park, 36.267000, -76.197100
Hicks Crossroads, 35.425690, -80.917570
Hicks Crossroads, 36.428750, -78.498330
Hicks Village, 36.405140, -79.021960
Hidden Hills, 35.928200, -79.040010
Hidden Lakes Mobile Home Park, 34.251500, -77.823400
Hidden Valley, 35.394860, -81.376750
Hidden Valley, 35.505710, -79.221970
Hidden Valley, 35.272090, -80.790630
Hidden Valley, 35.222890, -82.679290
Hidden Valley Estates, 35.275700, -80.774790
Hiddenite, 35.903740, -81.090640
Hideaway Estates, 36.002640, -79.077510
Hidetown, 35.371480, -83.680170
Higdonville, 35.177600, -83.299870
Higgins, 35.959560, -82.380130
Higgs, 35.606270, -77.388580
High Crossroads, 35.807100, -78.044990
High Falls, 35.483760, -79.521690
High Hampton, 35.099810, -83.082090
High Hill, 36.440430, -77.077740
High Hills, 34.731550, -76.444920
High Meadows, 35.995990, -77.807480
High Meadows, 36.109030, -80.118930
High Meadows Estates, 36.400970, -80.996740
High Park, 35.891530, -79.061680
High Point, 35.955690, -80.005320
High Rock, 35.596810, -80.221160
High Rock Mountain Shores, 35.632640, -80.193380
